Date,Site,Site_Number,Pair,Quadrat,Depth_min,Depth_max,Slope_angle,Latitude,Longitude,Elevation,Time_24hr,Treatment,Macrophyte,Length,Width,Height,Volume,Weight,Alive,pH,O2_percent,O2_mg_l,Temp,Conductivity,NH4_Water,NH4_Sediment
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,52,32,17,28288,15.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,53,38,14.5,29203,19.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,54,34,16,29376,17,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,56,33,16,29568,17.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62.5,27.5,18,30938,24.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,54,34,17,31212,18.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,66,28,17,31416,23.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,55,34,17,31790,18,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,55,34,17,31790,19,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,53,30.5,20,32330,19.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,56,35,16.5,32340,18.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,52,35,18,32760,21,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,34,17,32946,18.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,59,35,16,33040,22.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,54,34,18,33048,24.9,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58,38,15,33060,23.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,53,33,19,33231,23.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,54,37,17,33966,21.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,54,37,17,33966,21.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,56,36,17,34272,20.9,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,56,34,18,34272,17.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,34,16.3,34360,21.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,35.5,17,34400,19.9,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,55,33,19,34485,19.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,32,19,34656,23,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,66,29.5,18,35046,28.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,55,36,18,35640,23.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,37,17,35853,26,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,59,36,17,36108,21.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58,33,19,36366,30.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58,39.5,16,36656,19.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60,36,17,36720,23,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,64,29,20,37120,28.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,59,45,14,37170,13.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,56,37,18,37296,25.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60.5,32.5,19,37359,29.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,34,19.5,37791,21.9,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60.5,37,17,38055,22.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,56,34,20,38080,21.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60.5,35,18,38115,23.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,61,37,17,38369,23.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60,32,20,38400,25.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,61,36,17.5,38430,27.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58,32,21,38976,21.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,36,19,38988,27.9,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,59,39,17,39117,21.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,59,34,19.5,39117,23.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,63,35,18,39690,25.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,63,35,18,39690,26.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60,35,19,39900,24.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,37,19,40071,22.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62.5,36,18,40500,24.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,61,35,19,40565,22.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,36.5,18,40734,23.9,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,33,19,40755,30.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58,37,19,40774,21.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,63,35,18.5,40793,29.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60,40,17,40800,24.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60,36,19,41040,28.9,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,36,20,41040,26.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,37,19.5,41126,25.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,57,38,19,41154,25.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60.5,35,19.5,41291,23.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,59,35,20,41300,25,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,61,34,20,41480,27.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,59,44,16,41536,20.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58,38,19,41876,26.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60,35,20,42000,25,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60,35,20,42000,28,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,60,37,19,42180,24.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,68,36.5,17,42194,33.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,67,35,18,42210,21.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,36,19,42408,23.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,52,39,21,42588,33,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,64,37,18,42624,23.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,35,20,43400,32.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,69,37,17,43401,25.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,37,19,43586,26.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58,36,21,43848,25,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,68,36,18,44064,25.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,40,17,44200,27.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,40,17,44200,29,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,63,37,19,44289,29.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62.5,35.5,20,44375,32.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,67,39,17,44421,27,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,38,18,44460,26.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,36,19,44460,30,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,36,19,44460,32.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58.5,38,20,44460,23.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,36,20,44640,27,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,36,20,44640,28.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,38,19,44764,27.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,66,38,18,45144,25.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,59,36.5,21,45224,22.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,61,35.5,21,45476,30.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,37,19,45695,27.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,37,19,45695,28.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,67.5,35,19.5,46069,23.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,64,40,18,46080,28.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,58,42,19,46284,35.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,37.5,19,46313,36,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,63,39,19,46683,26.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,40,18,46800,29,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,66,38.5,18.5,47009,36,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,63.5,39,19,47054,27.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,67,37,19,47101,29.9,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,40,19,47120,31,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,38,20,47120,26.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,38,20,47120,31.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,38,20,47120,35.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65.5,37,19.5,47258,29.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,66,38,19,47652,29.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,68,37,19,47804,32.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,63,38,20,47880,30,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,64,40.5,18.5,47952,30.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,69,34,20.5,48093,34.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,39,19,48165,27.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,62,38,20.5,48298,32.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,64,36,21,48384,31.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,68,37.5,19,48450,29,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,67.5,36,20,48600,29,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,64,40,19,48640,29.1,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,64,39,19.5,48672,27.3,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,66,39,19,48906,28,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,66,39,19,48906,30.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,66,39,19,48906,31.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,68,38,19,49096,36.4,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,36,21,49140,43.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,40,19,49400,27,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,40,19,49400,32.6,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65,39,19.5,49433,35.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,67,39,19,49647,32.5,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,67,39,19,49647,32.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,65.5,38,20,49780,36.8,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,64,40,19.5,49920,31.7,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
03.04.19,HoraHora,4,4F,9,2.2,2.4,12,-37.95537215,175.6605332,59.96740723, 13:58:51,None,None,61,39,21,49959,30.2,Alive,8.5,95.8,8.64,20.5,,0.2,0.4
